technique,bpIds,cols,seed,breakpointsPerLine,actionsCount,testcase,linesSum,linesDiff,linesDiffByLinesSum
cascaded-4-bindings,false,false,0,0.1,50,sunspider-math-partial-sums,278,0,0.000000
cascaded-4-bindings,false,false,0,0.1,50,sunspider-math-spectral-norm,588,1,0.001701
cascaded-4-bindings,false,false,0,0.1,50,sunspider-regexp-dna,352,0,0.000000
cascaded-4-bindings,false,false,0,0.1,50,sunspider-string-base64,1010,0,0.000000
cascaded-4-bindings,false,false,0,0.1,50,sunspider-string-fasta,810,0,0.000000
cascaded-4-bindings,false,false,0,0.1,50,sunspider-string-tagcloud,1240,0,0.000000
cascaded-4-bindings,false,false,0,0.1,50,sunspider-string-unpack-code,84,4,0.047619
cascaded-4-bindings,false,false,0,0.1,50,sunspider-string-validate-input,780,0,0.000000
cascaded-4-bindings,false,true,0,0.1,100,js-puzzle-1,0,0,0.000000
cascaded-4-bindings,false,true,0,0.1,100,js-puzzle-10,0,0,0.000000
cascaded-4-bindings,false,true,0,0.1,100,js-puzzle-11,0,0,0.000000
cascaded-4-bindings,false,true,0,0.1,100,js-puzzle-2,0,0,0.000000
cascaded-4-bindings,false,true,0,0.1,100,js-puzzle-3,0,0,0.000000
cascaded-4-bindings,false,true,0,0.1,100,js-puzzle-4,10,3,0.300000
cascaded-4-bindings,false,true,0,0.1,100,js-puzzle-5,0,0,0.000000
cascaded-4-bindings,false,true,0,0.1,100,js-puzzle-6,0,0,0.000000
cascaded-4-bindings,false,true,0,0.1,100,js-puzzle-7,0,0,0.000000
cascaded-4-bindings,false,true,0,0.1,100,js-puzzle-8,0,0,0.000000
cascaded-4-bindings,false,true,0,0.1,100,js-puzzle-9,0,0,0.000000
cascaded-4-bindings,false,true,0,0.1,100,manual-bindings,100,18,0.180000
cascaded-4-bindings,false,true,0,0.1,100,manual-multiline-decls,10,1,0.100000
cascaded-4-bindings,false,true,0,0.1,100,manual-wtf,48,4,0.083333
cascaded-4-bindings,false,true,0,0.1,100,sunspider-3d-cube,3814,133,0.034872
cascaded-4-bindings,false,true,0,0.1,100,sunspider-3d-morph,820,106,0.129268
cascaded-4-bindings,false,true,0,0.1,100,sunspider-3d-raytrace,3468,155,0.044694
cascaded-4-bindings,false,true,0,0.1,100,sunspider-access-binary-trees,1210,207,0.171074
cascaded-4-bindings,false,true,0,0.1,100,sunspider-access-fannkuch,4022,206,0.051218
cascaded-4-bindings,false,true,0,0.1,100,sunspider-access-nbody,2856,114,0.039916
cascaded-4-bindings,false,true,0,0.1,100,sunspider-access-nsieve,78,7,0.089744
cascaded-4-bindings,false,true,0,0.1,100,sunspider-bitops-3bit-bits-in-byte,1216,103,0.084704
cascaded-4-bindings,false,true,0,0.1,100,sunspider-bitops-bits-in-byte,1214,103,0.084843
cascaded-4-bindings,false,true,0,0.1,100,sunspider-bitops-bitwise-and,14,1,0.071429
cascaded-4-bindings,false,true,0,0.1,100,sunspider-bitops-nsieve-bits,28,6,0.214286
cascaded-4-bindings,false,true,0,0.1,100,sunspider-controlflow-recursive,1016,104,0.102362
cascaded-4-bindings,false,true,0,0.1,100,sunspider-crypto-aes,2016,143,0.070933
cascaded-4-bindings,false,true,0,0.1,100,sunspider-crypto-md5,1470,129,0.087755
cascaded-4-bindings,false,true,0,0.1,100,sunspider-crypto-sha1,2107,309,0.146654
cascaded-4-bindings,false,true,0,0.1,100,sunspider-date-format-tofte,8762,232,0.026478
cascaded-4-bindings,false,true,0,0.1,100,sunspider-date-format-xparb,1108,314,0.283394
cascaded-4-bindings,false,true,0,0.1,100,sunspider-math-cordic,1656,110,0.066425
cascaded-4-bindings,false,true,0,0.1,100,sunspider-math-partial-sums,278,19,0.068345
cascaded-4-bindings,false,true,0,0.1,100,sunspider-math-spectral-norm,1238,106,0.085622
cascaded-4-bindings,false,true,0,0.1,100,sunspider-regexp-dna,352,1,0.002841
cascaded-4-bindings,false,true,0,0.1,100,sunspider-string-base64,2010,448,0.222886
cascaded-4-bindings,false,true,0,0.1,100,sunspider-string-fasta,1610,301,0.186957
cascaded-4-bindings,false,true,0,0.1,100,sunspider-string-tagcloud,2440,285,0.116803
cascaded-4-bindings,false,true,0,0.1,100,sunspider-string-unpack-code,84,17,0.202381
cascaded-4-bindings,false,true,0,0.1,100,sunspider-string-validate-input,1514,175,0.115588
cascaded-4-bindings,true,false,0,0.1,100,js-puzzle-1,0,0,0.000000
cascaded-4-bindings,true,false,0,0.1,100,js-puzzle-10,0,0,0.000000
cascaded-4-bindings,true,false,0,0.1,100,js-puzzle-11,0,0,0.000000
cascaded-4-bindings,true,false,0,0.1,100,js-puzzle-2,0,0,0.000000
cascaded-4-bindings,true,false,0,0.1,100,js-puzzle-3,0,0,0.000000
cascaded-4-bindings,true,false,0,0.1,100,js-puzzle-4,10,1,0.100000
cascaded-4-bindings,true,false,0,0.1,100,js-puzzle-5,0,0,0.000000
cascaded-4-bindings,true,false,0,0.1,100,js-puzzle-6,0,0,0.000000
cascaded-4-bindings,true,false,0,0.1,100,js-puzzle-7,0,0,0.000000
cascaded-4-bindings,true,false,0,0.1,100,js-puzzle-8,0,0,0.000000
cascaded-4-bindings,true,false,0,0.1,100,js-puzzle-9,0,0,0.000000
cascaded-4-bindings,true,false,0,0.1,100,manual-bindings,100,11,0.110000
cascaded-4-bindings,true,false,0,0.1,100,manual-multiline-decls,10,0,0.000000
cascaded-4-bindings,true,false,0,0.1,100,manual-wtf,48,0,0.000000
cascaded-4-bindings,true,false,0,0.1,100,sunspider-3d-cube,3814,8,0.002098
cascaded-4-bindings,true,false,0,0.1,100,sunspider-3d-morph,820,105,0.128049
cascaded-4-bindings,true,false,0,0.1,100,sunspider-3d-raytrace,3468,125,0.036044
cascaded-4-bindings,true,false,0,0.1,100,sunspider-access-binary-trees,1210,102,0.084298
cascaded-4-bindings,true,false,0,0.1,100,sunspider-access-fannkuch,4022,98,0.024366
cascaded-4-bindings,true,false,0,0.1,100,sunspider-access-nbody,2764,30,0.010854
cascaded-4-bindings,true,false,0,0.1,100,sunspider-access-nsieve,78,0,0.000000
cascaded-4-bindings,true,false,0,0.1,100,sunspider-bitops-3bit-bits-in-byte,1216,50,0.041118
cascaded-4-bindings,true,false,0,0.1,100,sunspider-bitops-bits-in-byte,1214,0,0.000000
cascaded-4-bindings,true,false,0,0.1,100,sunspider-bitops-bitwise-and,14,2,0.142857
cascaded-4-bindings,true,false,0,0.1,100,sunspider-bitops-nsieve-bits,28,0,0.000000
cascaded-4-bindings,true,false,0,0.1,100,sunspider-controlflow-recursive,1016,0,0.000000
cascaded-4-bindings,true,false,0,0.1,100,sunspider-crypto-aes,2016,76,0.037698
cascaded-4-bindings,true,false,0,0.1,100,sunspider-crypto-md5,1470,94,0.063946
cascaded-4-bindings,true,false,0,0.1,100,sunspider-crypto-sha1,23882,19032,0.796918
cascaded-4-bindings,true,false,0,0.1,100,sunspider-date-format-tofte,8762,230,0.026250
cascaded-4-bindings,true,false,0,0.1,100,sunspider-date-format-xparb,1108,309,0.278881
cascaded-4-bindings,true,false,0,0.1,100,sunspider-math-cordic,2016,109,0.054067
cascaded-4-bindings,true,false,0,0.1,100,sunspider-math-partial-sums,278,5,0.017986
cascaded-4-bindings,true,false,0,0.1,100,sunspider-math-spectral-norm,1238,0,0.000000
cascaded-4-bindings,true,false,0,0.1,100,sunspider-regexp-dna,352,171,0.485795
cascaded-4-bindings,true,false,0,0.1,100,sunspider-string-base64,2010,455,0.226368
cascaded-4-bindings,true,false,0,0.1,100,sunspider-string-fasta,1610,192,0.119255
cascaded-4-bindings,true,false,0,0.1,100,sunspider-string-tagcloud,2440,289,0.118443
cascaded-4-bindings,true,false,0,0.1,100,sunspider-string-unpack-code,84,18,0.214286
cascaded-4-bindings,true,false,0,0.1,100,sunspider-string-validate-input,1514,66,0.043593
cascaded-4-bindings,true,true,0,0.1,100,js-puzzle-1,0,0,0.000000
cascaded-4-bindings,true,true,0,0.1,100,js-puzzle-10,0,0,0.000000
cascaded-4-bindings,true,true,0,0.1,100,js-puzzle-11,0,0,0.000000
cascaded-4-bindings,true,true,0,0.1,100,js-puzzle-2,0,0,0.000000
cascaded-4-bindings,true,true,0,0.1,100,js-puzzle-3,0,0,0.000000
cascaded-4-bindings,true,true,0,0.1,100,js-puzzle-4,10,3,0.300000
cascaded-4-bindings,true,true,0,0.1,100,js-puzzle-5,0,0,0.000000
cascaded-4-bindings,true,true,0,0.1,100,js-puzzle-6,0,0,0.000000
cascaded-4-bindings,true,true,0,0.1,100,js-puzzle-7,0,0,0.000000
cascaded-4-bindings,true,true,0,0.1,100,js-puzzle-8,0,0,0.000000
cascaded-4-bindings,true,true,0,0.1,100,js-puzzle-9,0,0,0.000000
cascaded-4-bindings,true,true,0,0.1,100,manual-bindings,100,18,0.180000
cascaded-4-bindings,true,true,0,0.1,100,manual-multiline-decls,10,1,0.100000
cascaded-4-bindings,true,true,0,0.1,100,manual-wtf,48,4,0.083333
cascaded-4-bindings,true,true,0,0.1,100,sunspider-3d-cube,3814,137,0.035920
cascaded-4-bindings,true,true,0,0.1,100,sunspider-3d-morph,820,208,0.253659
cascaded-4-bindings,true,true,0,0.1,100,sunspider-3d-raytrace,3468,237,0.068339
cascaded-4-bindings,true,true,0,0.1,100,sunspider-access-binary-trees,1210,207,0.171074
cascaded-4-bindings,true,true,0,0.1,100,sunspider-access-fannkuch,4022,206,0.051218
cascaded-4-bindings,true,true,0,0.1,100,sunspider-access-nbody,2764,141,0.051013
cascaded-4-bindings,true,true,0,0.1,100,sunspider-access-nsieve,78,7,0.089744
cascaded-4-bindings,true,true,0,0.1,100,sunspider-bitops-3bit-bits-in-byte,1216,153,0.125822
cascaded-4-bindings,true,true,0,0.1,100,sunspider-bitops-bits-in-byte,1214,103,0.084843
cascaded-4-bindings,true,true,0,0.1,100,sunspider-bitops-bitwise-and,14,3,0.214286
cascaded-4-bindings,true,true,0,0.1,100,sunspider-bitops-nsieve-bits,28,6,0.214286
cascaded-4-bindings,true,true,0,0.1,100,sunspider-controlflow-recursive,1016,104,0.102362
cascaded-4-bindings,true,true,0,0.1,100,sunspider-crypto-aes,2358,150,0.063613
cascaded-4-bindings,true,true,0,0.1,100,sunspider-crypto-md5,1470,208,0.141497
cascaded-4-bindings,true,true,0,0.1,100,sunspider-crypto-sha1,2107,336,0.159468
cascaded-4-bindings,true,true,0,0.1,100,sunspider-date-format-tofte,8762,333,0.038005
cascaded-4-bindings,true,true,0,0.1,100,sunspider-date-format-xparb,1434,318,0.221757
cascaded-4-bindings,true,true,0,0.1,100,sunspider-math-cordic,2016,212,0.105159
cascaded-4-bindings,true,true,0,0.1,100,sunspider-math-partial-sums,278,24,0.086331
cascaded-4-bindings,true,true,0,0.1,100,sunspider-math-spectral-norm,1238,106,0.085622
cascaded-4-bindings,true,true,0,0.1,100,sunspider-regexp-dna,352,172,0.488636
cascaded-4-bindings,true,true,0,0.1,100,sunspider-string-base64,2010,536,0.266667
cascaded-4-bindings,true,true,0,0.1,100,sunspider-string-fasta,1610,301,0.186957
cascaded-4-bindings,true,true,0,0.1,100,sunspider-string-tagcloud,2440,390,0.159836
cascaded-4-bindings,true,true,0,0.1,100,sunspider-string-unpack-code,84,28,0.333333
cascaded-4-bindings,true,true,0,0.1,100,sunspider-string-validate-input,1840,157,0.085326
naive,false,false,0,0.1,0,js-puzzle-10,10,0,0.000000
naive,false,false,0,0.1,0,js-puzzle-1,10,0,0.000000
naive,false,false,0,0.1,0,js-puzzle-11,10,0,0.000000
naive,false,false,0,0.1,0,js-puzzle-2,10,0,0.000000
naive,false,false,0,0.1,0,js-puzzle-3,10,0,0.000000
naive,false,false,0,0.1,0,js-puzzle-4,10,1,0.100000
naive,false,false,0,0.1,0,js-puzzle-5,10,0,0.000000
naive,false,false,0,0.1,0,js-puzzle-6,10,2,0.200000
naive,false,false,0,0.1,0,js-puzzle-7,10,0,0.000000
naive,false,false,0,0.1,0,js-puzzle-8,16,0,0.000000
naive,false,false,0,0.1,0,js-puzzle-9,10,1,0.100000
naive,false,false,0,0.1,0,manual-bindings,16,1,0.062500
naive,false,false,0,0.1,0,manual-multiline-decls,10,0,0.000000
naive,false,false,0,0.1,0,manual-wtf,24,2,0.083333
naive,false,false,0,0.1,0,sunspider-3d-cube,78,4,0.051282
naive,false,false,0,0.1,0,sunspider-3d-morph,20,0,0.000000
naive,false,false,0,0.1,0,sunspider-3d-raytrace,96,5,0.052083
naive,false,false,0,0.1,0,sunspider-access-binary-trees,18,2,0.111111
naive,false,false,0,0.1,0,sunspider-access-fannkuch,38,20,0.526316
naive,false,false,0,0.1,0,sunspider-access-nbody,42,2,0.047619
naive,false,false,0,0.1,0,sunspider-access-nsieve,19,9,0.473684
naive,false,false,0,0.1,0,sunspider-bitops-3bit-bits-in-byte,16,2,0.125000
naive,false,false,0,0.1,0,sunspider-bitops-bits-in-byte,14,0,0.000000
naive,false,false,0,0.1,0,sunspider-bitops-bitwise-and,14,0,0.000000
naive,false,false,0,0.1,0,sunspider-bitops-nsieve-bits,17,6,0.352941
naive,false,false,0,0.1,0,sunspider-controlflow-recursive,14,2,0.142857
naive,false,false,0,0.1,0,sunspider-crypto-aes,92,6,0.065217
naive,false,false,0,0.1,0,sunspider-crypto-md5,66,5,0.075758
naive,false,false,0,0.1,0,sunspider-crypto-sha1,52,4,0.076923
naive,false,false,0,0.1,0,sunspider-date-format-tofte,146,32,0.219178
naive,false,false,0,0.1,0,sunspider-date-format-xparb,92,6,0.065217
naive,false,false,0,0.1,0,sunspider-math-cordic,28,0,0.000000
naive,false,false,0,0.1,0,sunspider-math-partial-sums,21,9,0.428571
naive,false,false,0,0.1,0,sunspider-math-spectral-norm,26,10,0.384615
naive,false,false,0,0.1,0,sunspider-regexp-dna,352,1,0.002841
naive,false,false,0,0.1,0,sunspider-string-base64,34,1,0.029412
naive,false,false,0,0.1,0,sunspider-string-fasta,26,0,0.000000
naive,false,false,0,0.1,0,sunspider-string-tagcloud,62,0,0.000000
naive,false,false,0,0.1,0,sunspider-string-unpack-code,24,0,0.000000
naive,false,false,0,0.1,0,sunspider-string-validate-input,33,11,0.333333
naive,false,false,0,0.1,100,js-puzzle-10,10,0,0.000000
naive,false,false,0,0.1,100,js-puzzle-1,10,0,0.000000
naive,false,false,0,0.1,100,js-puzzle-11,10,0,0.000000
naive,false,false,0,0.1,100,js-puzzle-2,10,0,0.000000
naive,false,false,0,0.1,100,js-puzzle-3,10,0,0.000000
naive,false,false,0,0.1,100,js-puzzle-4,10,1,0.100000
naive,false,false,0,0.1,100,js-puzzle-5,10,0,0.000000
naive,false,false,0,0.1,100,js-puzzle-6,10,2,0.200000
naive,false,false,0,0.1,100,js-puzzle-7,10,0,0.000000
naive,false,false,0,0.1,100,js-puzzle-8,49,33,0.673469
naive,false,false,0,0.1,100,js-puzzle-9,10,1,0.100000
naive,false,false,0,0.1,100,manual-bindings,151,29,0.192053
naive,false,false,0,0.1,100,manual-multiline-decls,10,0,0.000000
naive,false,false,0,0.1,100,manual-wtf,83,6,0.072289
naive,false,false,0,0.1,100,sunspider-3d-cube,3220,299,0.092857
naive,false,false,0,0.1,100,sunspider-3d-morph,1926,339,0.176012
naive,false,false,0,0.1,100,sunspider-3d-raytrace,2125,544,0.256000
naive,false,false,0,0.1,100,sunspider-access-binary-trees,998,333,0.333667
naive,false,false,0,0.1,100,sunspider-access-fannkuch,3948,286,0.072442
naive,false,false,0,0.1,100,sunspider-access-nbody,2457,507,0.206349
naive,false,false,0,0.1,100,sunspider-access-nsieve,94,15,0.159574
naive,false,false,0,0.1,100,sunspider-bitops-3bit-bits-in-byte,1219,459,0.376538
naive,false,false,0,0.1,100,sunspider-bitops-bits-in-byte,772,699,0.905440
naive,false,false,0,0.1,100,sunspider-bitops-bitwise-and,14,0,0.000000
naive,false,false,0,0.1,100,sunspider-bitops-nsieve-bits,60,14,0.233333
naive,false,false,0,0.1,100,sunspider-controlflow-recursive,1014,558,0.550296
naive,false,false,0,0.1,100,sunspider-crypto-aes,1710,393,0.229825
naive,false,false,0,0.1,100,sunspider-crypto-md5,2213,1319,0.596023
naive,false,false,0,0.1,100,sunspider-crypto-sha1,3249,1844,0.567559
naive,false,false,0,0.1,100,sunspider-date-format-tofte,7893,719,0.091093
naive,false,false,0,0.1,100,sunspider-date-format-xparb,1060,318,0.300000
naive,false,false,0,0.1,100,sunspider-math-cordic,1469,147,0.100068
naive,false,false,0,0.1,100,sunspider-math-partial-sums,1727,256,0.148234
naive,false,false,0,0.1,100,sunspider-math-spectral-norm,1116,198,0.177419
naive,false,false,0,0.1,100,sunspider-regexp-dna,441,57,0.129252
naive,false,false,0,0.1,100,sunspider-string-base64,1297,897,0.691596
naive,false,false,0,0.1,100,sunspider-string-fasta,1522,319,0.209593
naive,false,false,0,0.1,100,sunspider-string-tagcloud,2197,346,0.157487
naive,false,false,0,0.1,100,sunspider-string-unpack-code,908,835,0.919604
naive,false,false,0,0.1,100,sunspider-string-validate-input,1443,464,0.321552
naive,false,false,0,0.1,10,js-puzzle-10,10,0,0.000000
naive,false,false,0,0.1,10,js-puzzle-1,10,0,0.000000
naive,false,false,0,0.1,10,js-puzzle-11,10,0,0.000000
naive,false,false,0,0.1,10,js-puzzle-2,10,0,0.000000
naive,false,false,0,0.1,10,js-puzzle-3,10,0,0.000000
naive,false,false,0,0.1,10,js-puzzle-4,10,1,0.100000
naive,false,false,0,0.1,10,js-puzzle-5,10,0,0.000000
naive,false,false,0,0.1,10,js-puzzle-6,10,2,0.200000
naive,false,false,0,0.1,10,js-puzzle-7,10,0,0.000000
naive,false,false,0,0.1,10,js-puzzle-8,49,33,0.673469
naive,false,false,0,0.1,10,js-puzzle-9,10,1,0.100000
naive,false,false,0,0.1,10,manual-bindings,151,29,0.192053
naive,false,false,0,0.1,10,manual-multiline-decls,10,0,0.000000
naive,false,false,0,0.1,10,manual-wtf,83,6,0.072289
naive,false,false,0,0.1,10,sunspider-3d-cube,229,27,0.117904
naive,false,false,0,0.1,10,sunspider-3d-morph,212,32,0.150943
naive,false,false,0,0.1,10,sunspider-3d-raytrace,309,43,0.139159
naive,false,false,0,0.1,10,sunspider-access-binary-trees,109,42,0.385321
naive,false,false,0,0.1,10,sunspider-access-fannkuch,430,32,0.074419
naive,false,false,0,0.1,10,sunspider-access-nbody,140,18,0.128571
naive,false,false,0,0.1,10,sunspider-access-nsieve,94,15,0.159574
naive,false,false,0,0.1,10,sunspider-bitops-3bit-bits-in-byte,136,44,0.323529
naive,false,false,0,0.1,10,sunspider-bitops-bits-in-byte,123,50,0.406504
naive,false,false,0,0.1,10,sunspider-bitops-bitwise-and,14,0,0.000000
naive,false,false,0,0.1,10,sunspider-bitops-nsieve-bits,60,14,0.233333
naive,false,false,0,0.1,10,sunspider-controlflow-recursive,117,57,0.487179
naive,false,false,0,0.1,10,sunspider-crypto-aes,337,22,0.065282
naive,false,false,0,0.1,10,sunspider-crypto-md5,563,406,0.721137
naive,false,false,0,0.1,10,sunspider-crypto-sha1,1211,1071,0.884393
naive,false,false,0,0.1,10,sunspider-date-format-tofte,1004,180,0.179283
naive,false,false,0,0.1,10,sunspider-date-format-xparb,164,6,0.036585
naive,false,false,0,0.1,10,sunspider-math-cordic,100,6,0.060000
naive,false,false,0,0.1,10,sunspider-math-partial-sums,193,32,0.165803
naive,false,false,0,0.1,10,sunspider-math-spectral-norm,146,32,0.219178
naive,false,false,0,0.1,10,sunspider-regexp-dna,407,23,0.056511
naive,false,false,0,0.1,10,sunspider-string-base64,121,32,0.264463
naive,false,false,0,0.1,10,sunspider-string-fasta,157,8,0.050955
naive,false,false,0,0.1,10,sunspider-string-tagcloud,171,40,0.233918
naive,false,false,0,0.1,10,sunspider-string-unpack-code,142,71,0.500000
naive,false,false,0,0.1,10,sunspider-string-validate-input,182,53,0.291209
naive,false,false,0,0.1,200,js-puzzle-10,10,0,0.000000
naive,false,false,0,0.1,200,js-puzzle-1,10,0,0.000000
naive,false,false,0,0.1,200,js-puzzle-11,10,0,0.000000
naive,false,false,0,0.1,200,js-puzzle-2,10,0,0.000000
naive,false,false,0,0.1,200,js-puzzle-3,10,0,0.000000
naive,false,false,0,0.1,200,js-puzzle-4,10,1,0.100000
naive,false,false,0,0.1,200,js-puzzle-5,10,0,0.000000
naive,false,false,0,0.1,200,js-puzzle-6,10,2,0.200000
naive,false,false,0,0.1,200,js-puzzle-7,10,0,0.000000
naive,false,false,0,0.1,200,js-puzzle-8,49,33,0.673469
naive,false,false,0,0.1,200,js-puzzle-9,10,1,0.100000
naive,false,false,0,0.1,200,manual-bindings,151,29,0.192053
naive,false,false,0,0.1,200,manual-multiline-decls,10,0,0.000000
naive,false,false,0,0.1,200,manual-wtf,83,6,0.072289
naive,false,false,0,0.1,200,sunspider-3d-cube,7473,618,0.082698
naive,false,false,0,0.1,200,sunspider-3d-morph,3810,687,0.180315
naive,false,false,0,0.1,200,sunspider-3d-raytrace,5053,1922,0.380368
naive,false,false,0,0.1,200,sunspider-access-binary-trees,1972,669,0.339249
naive,false,false,0,0.1,200,sunspider-access-fannkuch,7835,658,0.083982
naive,false,false,0,0.1,200,sunspider-access-nbody,5296,1152,0.217523
naive,false,false,0,0.1,200,sunspider-access-nsieve,94,15,0.159574
naive,false,false,0,0.1,200,sunspider-bitops-3bit-bits-in-byte,2422,983,0.405863
naive,false,false,0,0.1,200,sunspider-bitops-bits-in-byte,1486,1413,0.950875
naive,false,false,0,0.1,200,sunspider-bitops-bitwise-and,14,0,0.000000
naive,false,false,0,0.1,200,sunspider-bitops-nsieve-bits,60,14,0.233333
naive,false,false,0,0.1,200,sunspider-controlflow-recursive,2004,1113,0.555389
naive,false,false,0,0.1,200,sunspider-crypto-aes,3361,939,0.279381
naive,false,false,0,0.1,200,sunspider-crypto-md5,4052,2398,0.591807
naive,false,false,0,0.1,200,sunspider-crypto-sha1,5454,2913,0.534103
naive,false,false,0,0.1,200,sunspider-date-format-tofte,15536,1563,0.100605
naive,false,false,0,0.1,200,sunspider-date-format-xparb,2218,716,0.322813
naive,false,false,0,0.1,200,sunspider-math-cordic,3217,436,0.135530
naive,false,false,0,0.1,200,sunspider-math-partial-sums,3411,503,0.147464
naive,false,false,0,0.1,200,sunspider-math-spectral-norm,2226,430,0.193172
naive,false,false,0,0.1,200,sunspider-regexp-dna,441,57,0.129252
naive,false,false,0,0.1,200,sunspider-string-base64,2586,1844,0.713070
naive,false,false,0,0.1,200,sunspider-string-fasta,3026,665,0.219762
naive,false,false,0,0.1,200,sunspider-string-tagcloud,4478,656,0.146494
naive,false,false,0,0.1,200,sunspider-string-unpack-code,1757,1684,0.958452
naive,false,false,0,0.1,200,sunspider-string-validate-input,2851,1016,0.356366
naive,false,false,0,0.1,20,js-puzzle-4,10,1,0.100000
naive,false,false,0,0.1,20,manual-bindings,151,29,0.192053
naive,false,false,0,0.1,20,manual-multiline-decls,10,0,0.000000
naive,false,false,0,0.1,20,manual-wtf,83,6,0.072289
naive,false,false,0,0.1,20,sunspider-3d-cube,383,46,0.120104
naive,false,false,0,0.1,20,sunspider-3d-morph,408,64,0.156863
naive,false,false,0,0.1,20,sunspider-3d-raytrace,552,80,0.144928
naive,false,false,0,0.1,20,sunspider-access-binary-trees,208,77,0.370192
naive,false,false,0,0.1,20,sunspider-access-fannkuch,826,43,0.052058
naive,false,false,0,0.1,20,sunspider-access-nbody,270,51,0.188889
naive,false,false,0,0.1,20,sunspider-access-nsieve,94,15,0.159574
naive,false,false,0,0.1,20,sunspider-bitops-3bit-bits-in-byte,257,80,0.311284
naive,false,false,0,0.1,20,sunspider-bitops-bits-in-byte,201,128,0.636816
naive,false,false,0,0.1,20,sunspider-bitops-bitwise-and,14,0,0.000000
naive,false,false,0,0.1,20,sunspider-bitops-nsieve-bits,60,14,0.233333
naive,false,false,0,0.1,20,sunspider-controlflow-recursive,218,113,0.518349
naive,false,false,0,0.1,20,sunspider-crypto-aes,448,58,0.129464
naive,false,false,0,0.1,20,sunspider-crypto-md5,789,466,0.590621
naive,false,false,0,0.1,20,sunspider-crypto-sha1,1548,1045,0.675065
naive,false,false,0,0.1,20,sunspider-date-format-tofte,1826,226,0.123768
naive,false,false,0,0.1,20,sunspider-date-format-xparb,241,13,0.053942
naive,false,false,0,0.1,20,sunspider-math-cordic,170,15,0.088235
naive,false,false,0,0.1,20,sunspider-math-partial-sums,369,40,0.108401
naive,false,false,0,0.1,20,sunspider-math-spectral-norm,245,52,0.212245
naive,false,false,0,0.1,20,sunspider-regexp-dna,441,57,0.129252
naive,false,false,0,0.1,20,sunspider-string-base64,257,136,0.529183
naive,false,false,0,0.1,20,sunspider-string-fasta,314,31,0.098726
naive,false,false,0,0.1,20,sunspider-string-tagcloud,388,82,0.211340
naive,false,false,0,0.1,20,sunspider-string-unpack-code,229,156,0.681223
naive,false,false,0,0.1,20,sunspider-string-validate-input,316,93,0.294304
naive,false,false,0,0.1,50,js-puzzle-4,10,1,0.100000
naive,false,false,0,0.1,50,manual-bindings,151,29,0.192053
naive,false,false,0,0.1,50,manual-multiline-decls,10,0,0.000000
naive,false,false,0,0.1,50,manual-wtf,83,6,0.072289
naive,false,false,0,0.1,50,sunspider-3d-cube,1073,179,0.166822
naive,false,false,0,0.1,50,sunspider-3d-morph,980,167,0.170408
naive,false,false,0,0.1,50,sunspider-3d-raytrace,1135,201,0.177093
naive,false,false,0,0.1,50,sunspider-access-binary-trees,504,169,0.335317
naive,false,false,0,0.1,50,sunspider-access-fannkuch,1999,100,0.050025
naive,false,false,0,0.1,50,sunspider-access-nbody,1038,231,0.222543
naive,false,false,0,0.1,50,sunspider-access-nsieve,94,15,0.159574
naive,false,false,0,0.1,50,sunspider-bitops-3bit-bits-in-byte,619,220,0.355412
naive,false,false,0,0.1,50,sunspider-bitops-bits-in-byte,420,347,0.826190
naive,false,false,0,0.1,50,sunspider-bitops-bitwise-and,14,0,0.000000
naive,false,false,0,0.1,50,sunspider-bitops-nsieve-bits,60,14,0.233333
naive,false,false,0,0.1,50,sunspider-controlflow-recursive,519,280,0.539499
naive,false,false,0,0.1,50,sunspider-crypto-aes,823,132,0.160389
naive,false,false,0,0.1,50,sunspider-crypto-md5,1336,802,0.600299
naive,false,false,0,0.1,50,sunspider-crypto-sha1,2208,1319,0.597373
naive,false,false,0,0.1,50,sunspider-date-format-tofte,4264,532,0.124765
naive,false,false,0,0.1,50,sunspider-date-format-xparb,568,134,0.235915
naive,false,false,0,0.1,50,sunspider-math-cordic,629,44,0.069952
naive,false,false,0,0.1,50,sunspider-math-partial-sums,881,113,0.128263
naive,false,false,0,0.1,50,sunspider-math-spectral-norm,567,122,0.215168
naive,false,false,0,0.1,50,sunspider-regexp-dna,441,57,0.129252
naive,false,false,0,0.1,50,sunspider-string-base64,649,422,0.650231
naive,false,false,0,0.1,50,sunspider-string-fasta,770,143,0.185714
naive,false,false,0,0.1,50,sunspider-string-tagcloud,1077,166,0.154132
naive,false,false,0,0.1,50,sunspider-string-unpack-code,484,411,0.849174
naive,false,false,0,0.1,50,sunspider-string-validate-input,738,230,0.311653
naive,false,false,0,0.2,0,sunspider-3d-cube,150,9,0.060000
naive,false,false,0,0.2,0,sunspider-3d-morph,32,0,0.000000
naive,false,false,0,0.2,0,sunspider-3d-raytrace,186,9,0.048387
naive,false,false,0,0.2,0,sunspider-access-binary-trees,28,2,0.071429
naive,false,false,0,0.2,0,sunspider-access-fannkuch,36,1,0.027778
naive,false,false,0,0.2,0,sunspider-access-nbody,78,6,0.076923
naive,false,false,0,0.2,0,sunspider-access-nsieve,29,9,0.310345
naive,false,false,0,0.2,0,sunspider-bitops-3bit-bits-in-byte,24,3,0.125000
naive,false,false,0,0.2,0,sunspider-bitops-bits-in-byte,20,0,0.000000
